STATION,TIME,X,Y,VALUE
10011,2018050204,146.5315,-38.19428,32.6
10011,2018063000,146.5315,-38.19428,32.6
10107,2018042120,144.3703,-38.17356,32.6
10107,2018042121,144.3703,-38.17356,32.6
10107,2018062719,144.3703,-38.17356,32.6
10218,2018042220,146.2583,-38.18647,32.6
10239,2018050107,144.97,-37.8074,32.6
10239,2018060111,144.97,-37.8074,32.6
10001,2018060400,145.0306,-37.77841,32.5
10011,2018042211,146.5315,-38.19428,32.5
10011,2018050213,146.5315,-38.19428,32.5
10011,2018071419,146.5315,-38.19428,32.5
10017,2018082601,146.4245,-38.22939,32.5
10107,2018062820,144.3703,-38.17356,32.5
10219,2018051000,146.4149,-38.30431,32.5
10219,2018070202,146.4149,-38.30431,32.5
10239,2018052622,144.97,-37.8074,32.5
10239,2018062818,144.97,-37.8074,32.5
10011,2018060208,146.5315,-38.19428,32.4
10011,2018063001,146.5315,-38.19428,32.4
10011,2018063002,146.5315,-38.19428,32.4
10239,2018060212,144.97,-37.8074,32.4
10001,2018042100,145.0306,-37.77841,32.3
10011,2018052600,146.5315,-38.19428,32.3
10011,2018062220,146.5315,-38.19428,32.3
10011,2018072804,146.5315,-38.19428,32.3
10017,2018042309,146.4245,-38.22939,32.3
10017,2018050116,146.4245,-38.22939,32.3
10218,2018042221,146.2583,-38.18647,32.3
10219,2018061901,146.4149,-38.30431,32.3
10219,2018071301,146.4149,-38.30431,32.3
10219,2018071504,146.4149,-38.30431,32.3
10011,2018050203,146.5315,-38.19428,32.2
10217,2018050123,146.3873,-38.23929,32.2
10219,2018070205,146.4149,-38.30431,32.2
10219,2018070400,146.4149,-38.30431,32.2
10239,2018110202,144.97,-37.8074,32.2
10001,2018061822,145.0306,-37.77841,32.1
10011,2018070319,146.5315,-38.19428,32.1
10011,2018072701,146.5315,-38.19428,32.1
10219,2018062223,146.4149,-38.30431,32.1
10001,2018041921,145.0306,-37.77841,32
10011,2018050206,146.5315,-38.19428,32
10107,2018062821,144.3703,-38.17356,32
10219,2018062101,146.4149,-38.30431,32
10001,2018042101,145.0306,-37.77841,31.9
10001,2018060205,145.0306,-37.77841,31.9
10003,2018050111,144.8728,-37.80488,31.9
10011,2018062808,146.5315,-38.19428,31.9
10011,2018062823,146.5315,-38.19428,31.9
10011,2018072803,146.5315,-38.19428,31.9
10217,2018070409,146.3873,-38.23929,31.9
10219,2018070121,146.4149,-38.30431,31.9
10219,2018070405,146.4149,-38.30431,31.9
10239,2018122906,144.97,-37.8074,31.9
10011,2018062803,146.5315,-38.19428,31.8
10011,2018082423,146.5315,-38.19428,31.8
10011,2018082822,146.5315,-38.19428,31.8
10017,2018020816,146.4245,-38.22939,31.8
10017,2018082500,146.4245,-38.22939,31.8
10217,2018070408,146.3873,-38.23929,31.8
10239,2018041912,144.97,-37.8074,31.8
10239,2018050121,144.97,-37.8074,31.8
10239,2018112208,144.97,-37.8074,31.8
10003,2018062816,144.8728,-37.80488,31.7
10239,2018042020,144.97,-37.8074,31.7
10239,2018042303,144.97,-37.8074,31.7
10001,2018070121,145.0306,-37.77841,31.6
10001,2018071404,145.0306,-37.77841,31.6
10003,2018042016,144.8728,-37.80488,31.6
10011,2018050202,146.5315,-38.19428,31.6
10011,2018050205,146.5315,-38.19428,31.6
10011,2018053120,146.5315,-38.19428,31.6
10011,2018060210,146.5315,-38.19428,31.6
10011,2018062900,146.5315,-38.19428,31.6
10219,2018062703,146.4149,-38.30431,31.6
10239,2018060211,144.97,-37.8074,31.6
10239,2018061100,144.97,-37.8074,31.6
10239,2018062804,144.97,-37.8074,31.6
10001,2018042117,145.0306,-37.77841,31.5
10001,2018062200,145.0306,-37.77841,31.5
10011,2018062221,146.5315,-38.19428,31.5
10017,2018012715,146.4245,-38.22939,31.5
10017,2018082422,146.4245,-38.22939,31.5
10218,2018031013,146.2583,-38.18647,31.5
10218,2018062720,146.2583,-38.18647,31.5
10219,2018062701,146.4149,-38.30431,31.5
10001,2018042015,145.0306,-37.77841,31.4
10001,2018060921,145.0306,-37.77841,31.4
10001,2018070203,145.0306,-37.77841,31.4
10011,2018042217,146.5315,-38.19428,31.4
10107,2018050206,144.3703,-38.17356,31.4
10239,2018103018,144.97,-37.8074,31.4
10001,2018062122,145.0306,-37.77841,31.3
10003,2018061020,144.8728,-37.80488,31.3
10003,2018062814,144.8728,-37.80488,31.3
10011,2018060921,146.5315,-38.19428,31.3
10011,2018062219,146.5315,-38.19428,31.3
10017,2018070318,146.4245,-38.22939,31.3
10217,2018070404,146.3873,-38.23929,31.3
10218,2018082608,146.2583,-38.18647,31.3
10219,2018062300,146.4149,-38.30431,31.3
10219,2018062723,146.4149,-38.30431,31.3
10239,2018082604,144.97,-37.8074,31.3
10001,2018042018,145.0306,-37.77841,31.2
10001,2018062123,145.0306,-37.77841,31.2
10003,2018042008,144.8728,-37.80488,31.2
10011,2018082422,146.5315,-38.19428,31.2
10107,2018041923,144.3703,-38.17356,31.2
10218,2018041209,146.2583,-38.18647,31.2
10219,2018062722,146.4149,-38.30431,31.2
10239,2018042106,144.97,-37.8074,31.2
10001,2018051422,145.0306,-37.77841,31.1
10011,2018060120,146.5315,-38.19428,31.1
10011,2018060207,146.5315,-38.19428,31.1
10011,2018082500,146.5315,-38.19428,31.1
10011,2018082501,146.5315,-38.19428,31.1
10107,2018050203,144.3703,-38.17356,31.1
10107,2018062903,144.3703,-38.17356,31.1
10217,2018050216,146.3873,-38.23929,31.1
10219,2018042216,146.4149,-38.30431,31.1
10219,2018071500,146.4149,-38.30431,31.1
10001,2018050114,145.0306,-37.77841,31
10001,2018060402,145.0306,-37.77841,31
10003,2018062800,144.8728,-37.80488,31
10011,2018062901,146.5315,-38.19428,31
10011,2018070303,146.5315,-38.19428,31
10017,2018030316,146.4245,-38.22939,31
10107,2018041915,144.3703,-38.17356,31
10107,2018062817,144.3703,-38.17356,31
10219,2018050208,146.4149,-38.30431,31
10001,2018041918,145.0306,-37.77841,30.9
10003,2018050110,144.8728,-37.80488,30.9
10011,2018062822,146.5315,-38.19428,30.9
10011,2018082502,146.5315,-38.19428,30.9
10017,2018070319,146.4245,-38.22939,30.9
10107,2018050204,144.3703,-38.17356,30.9
10239,2018082511,144.97,-37.8074,30.9
10001,2018042016,145.0306,-37.77841,30.8
10001,2018060300,145.0306,-37.77841,30.8
10011,2018062100,146.5315,-38.19428,30.8
10011,2018071505,146.5315,-38.19428,30.8
10107,2018042001,144.3703,-38.17356,30.8
10107,2018050210,144.3703,-38.17356,30.8
10218,2018031119,146.2583,-38.18647,30.8
10219,2018061900,146.4149,-38.30431,30.8
10219,2018062303,146.4149,-38.30431,30.8
10219,2018072802,146.4149,-38.30431,30.8
10239,2018082600,144.97,-37.8074,30.8
10001,2018042017,145.0306,-37.77841,30.7
10011,2018042209,146.5315,-38.19428,30.7
10011,2018072621,146.5315,-38.19428,30.7
10107,2018050200,144.3703,-38.17356,30.7
10217,2018042216,146.3873,-38.23929,30.7
10219,2018042220,146.4149,-38.30431,30.7
10219,2018070200,146.4149,-38.30431,30.7
10239,2018052621,144.97,-37.8074,30.7
10001,2018042002,145.0306,-37.77841,30.6
10001,2018061005,145.0306,-37.77841,30.6
10001,2018062904,145.0306,-37.77841,30.6
10001,2018071222,145.0306,-37.77841,30.6
10017,2018010912,146.4245,-38.22939,30.6
10017,2018042310,146.4245,-38.22939,30.6
10017,2018062921,146.4245,-38.22939,30.6
10218,2018082521,146.2583,-38.18647,30.6
10219,2018050212,146.4149,-38.30431,30.6
10219,2018051301,146.4149,-38.30431,30.6
10219,2018062721,146.4149,-38.30431,30.6
10239,2018062711,144.97,-37.8074,30.6
10001,2018060121,145.0306,-37.77841,30.5
10001,2018061102,145.0306,-37.77841,30.5
10003,2018050202,144.8728,-37.80488,30.5
10003,2018061102,144.8728,-37.80488,30.5
10003,2018062903,144.8728,-37.80488,30.5
10011,2018062702,146.5315,-38.19428,30.5
10017,2018012418,146.4245,-38.22939,30.5
10107,2018061100,144.3703,-38.17356,30.5
10218,2018052520,146.2583,-38.18647,30.5
10218,2018062903,146.2583,-38.18647,30.5
10218,2018070223,146.2583,-38.18647,30.5
10218,2018070300,146.2583,-38.18647,30.5
10219,2018042309,146.4149,-38.30431,30.5
10239,2018012120,144.97,-37.8074,30.5
10239,2018062808,144.97,-37.8074,30.5
10001,2018042003,145.0306,-37.77841,30.4
10003,2018042005,144.8728,-37.80488,30.4
10011,2018060205,146.5315,-38.19428,30.4
10017,2018010312,146.4245,-38.22939,30.4
10219,2018090404,146.4149,-38.30431,30.4
10239,2018071223,144.97,-37.8074,30.4
10001,2018042210,145.0306,-37.77841,30.3
10001,2018060323,145.0306,-37.77841,30.3
10003,2018062815,144.8728,-37.80488,30.3
10011,2018082823,146.5315,-38.19428,30.3
10217,2018050217,146.3873,-38.23929,30.3
10217,2018062822,146.3873,-38.23929,30.3
10011,2018062023,146.5315,-38.19428,30.2
10011,2018062101,146.5315,-38.19428,30.2
10011,2018082609,146.5315,-38.19428,30.2
10001,2018060403,145.0306,-37.77841,30.1
10003,2018042006,144.8728,-37.80488,30.1
10003,2018050112,144.8728,-37.80488,30.1
10011,2018062621,146.5315,-38.19428,30.1
10011,2018090303,146.5315,-38.19428,30.1
10017,2018042216,146.4245,-38.22939,30.1
10017,2018050202,146.4245,-38.22939,30.1
10017,2018082421,146.4245,-38.22939,30.1
10219,2018121215,146.4149,-38.30431,30.1
10003,2018061019,144.8728,-37.80488,30
10217,2018050215,146.3873,-38.23929,30
10218,2018062620,146.2583,-38.18647,30
10219,2018062201,146.4149,-38.30431,30
10239,2018052601,144.97,-37.8074,30
10239,2018082606,144.97,-37.8074,30
10003,2018062811,144.8728,-37.80488,29.9
10011,2018062701,146.5315,-38.19428,29.9
10017,2018082423,146.4245,-38.22939,29.9
10107,2018050205,144.3703,-38.17356,29.9
10219,2018062720,146.4149,-38.30431,29.9
10239,2018042103,144.97,-37.8074,29.9
10003,2018042007,144.8728,-37.80488,29.8
10003,2018050119,144.8728,-37.80488,29.8
10011,2018052605,146.5315,-38.19428,29.8
10011,2018062620,146.5315,-38.19428,29.8
10218,2018012614,146.2583,-38.18647,29.8
10219,2018071404,146.4149,-38.30431,29.8
10239,2018042007,144.97,-37.8074,29.8
10001,2018061921,145.0306,-37.77841,29.7
10011,2018052803,146.5315,-38.19428,29.7
10011,2018070204,146.5315,-38.19428,29.7
10217,2018042213,146.3873,-38.23929,29.7
10217,2018042221,146.3873,-38.23929,29.7
10217,2018062823,146.3873,-38.23929,29.7
10239,2018042000,144.97,-37.8074,29.7
10239,2018050106,144.97,-37.8074,29.7
10001,2018060322,145.0306,-37.77841,29.6
10001,2018060408,145.0306,-37.77841,29.6
10011,2018052802,146.5315,-38.19428,29.6
10107,2018050201,144.3703,-38.17356,29.6
10107,2018110306,144.3703,-38.17356,29.6
10217,2018050212,146.3873,-38.23929,29.6
10001,2018042102,145.0306,-37.77841,29.5
10001,2018042208,145.0306,-37.77841,29.5
10001,2018062201,145.0306,-37.77841,29.5
10017,2018063000,146.4245,-38.22939,29.5
10017,2018072201,146.4245,-38.22939,29.5
10218,2018042301,146.2583,-38.18647,29.5
10219,2018080202,146.4149,-38.30431,29.5
10239,2018042108,144.97,-37.8074,29.5
10239,2018062721,144.97,-37.8074,29.5
10107,2018042204,144.3703,-38.17356,29.4
10107,2018050202,144.3703,-38.17356,29.4
10217,2018042215,146.3873,-38.23929,29.4
10218,2018070219,146.2583,-38.18647,29.4
10219,2018062302,146.4149,-38.30431,29.4
10219,2018072801,146.4149,-38.30431,29.4
10219,2018082605,146.4149,-38.30431,29.4
10239,2018041913,144.97,-37.8074,29.4
10001,2018042206,145.0306,-37.77841,29.3
10001,2018060602,145.0306,-37.77841,29.3
10001,2018071303,145.0306,-37.77841,29.3
10003,2018042017,144.8728,-37.80488,29.3
10011,2018050214,146.5315,-38.19428,29.3
10011,2018062703,146.5315,-38.19428,29.3
10011,2018062921,146.5315,-38.19428,29.3
10011,2018071422,146.5315,-38.19428,29.3
10107,2018042115,144.3703,-38.17356,29.3
10107,2018042314,144.3703,-38.17356,29.3
10107,2018110308,144.3703,-38.17356,29.3
10217,2018042214,146.3873,-38.23929,29.3
10217,2018050214,146.3873,-38.23929,29.3
10218,2018120201,146.2583,-38.18647,29.3
10001,2018042019,145.0306,-37.77841,29.2
10017,2018050122,146.4245,-38.22939,29.2
10017,2018071502,146.4245,-38.22939,29.2
10017,2018082522,146.4245,-38.22939,29.2
10107,2018052702,144.3703,-38.17356,29.2
10107,2018082922,144.3703,-38.17356,29.2
10217,2018022506,146.3873,-38.23929,29.2
10217,2018062900,146.3873,-38.23929,29.2
10219,2018050116,146.4149,-38.30431,29.2
10219,2018050209,146.4149,-38.30431,29.2
10219,2018071304,146.4149,-38.30431,29.2
10219,2018071523,146.4149,-38.30431,29.2
10239,2018042023,144.97,-37.8074,29.2
10239,2018082513,144.97,-37.8074,29.2
10001,2018060301,145.0306,-37.77841,29.1
10107,2018042315,144.3703,-38.17356,29.1
10107,2018061101,144.3703,-38.17356,29.1
10107,2018062800,144.3703,-38.17356,29.1
10217,2018050122,146.3873,-38.23929,29.1
10218,2018060120,146.2583,-38.18647,29.1
10001,2018042004,145.0306,-37.77841,29
10001,2018060601,145.0306,-37.77841,29
10003,2018061002,144.8728,-37.80488,29
10011,2018070501,146.5315,-38.19428,29
10017,2018022715,146.4245,-38.22939,29
10107,2018082920,144.3703,-38.17356,29
10217,2018042309,146.3873,-38.23929,29
10217,2018070317,146.3873,-38.23929,29
10219,2018060905,146.4149,-38.30431,29
10219,2018061905,146.4149,-38.30431,29
10219,2018080203,146.4149,-38.30431,29
10219,2018082401,146.4149,-38.30431,29
10219,2018091100,146.4149,-38.30431,29
10001,2018041922,145.0306,-37.77841,28.9
10001,2018060406,145.0306,-37.77841,28.9
10001,2018070204,145.0306,-37.77841,28.9
10003,2018062801,144.8728,-37.80488,28.9
10003,2018062802,144.8728,-37.80488,28.9
10011,2018042212,146.5315,-38.19428,28.9
10011,2018062902,146.5315,-38.19428,28.9
10011,2018072620,146.5315,-38.19428,28.9
10017,2018040115,146.4245,-38.22939,28.9
10239,2018050120,144.97,-37.8074,28.9
10001,2018060404,145.0306,-37.77841,28.8
10011,2018062821,146.5315,-38.19428,28.8
10017,2018012813,146.4245,-38.22939,28.8
10217,2018042310,146.3873,-38.23929,28.8
10218,2018070220,146.2583,-38.18647,28.8
10219,2018062904,146.4149,-38.30431,28.8
10239,2018042109,144.97,-37.8074,28.8
10001,2018042023,145.0306,-37.77841,28.7
10001,2018042217,145.0306,-37.77841,28.7
10001,2018060102,145.0306,-37.77841,28.7
10001,2018062121,145.0306,-37.77841,28.7
10003,2018042116,144.8728,-37.80488,28.7
10011,2018062809,146.5315,-38.19428,28.7
10011,2018071121,146.5315,-38.19428,28.7
10011,2018073100,146.5315,-38.19428,28.7
10217,2018042212,146.3873,-38.23929,28.7
10217,2018060212,146.3873,-38.23929,28.7
10218,2018030913,146.2583,-38.18647,28.7
10218,2018120204,146.2583,-38.18647,28.7
10219,2018042215,146.4149,-38.30431,28.7
10219,2018042306,146.4149,-38.30431,28.7
10219,2018061904,146.4149,-38.30431,28.7
10219,2018062622,146.4149,-38.30431,28.7
10219,2018070122,146.4149,-38.30431,28.7
10239,2018012603,144.97,-37.8074,28.7
10239,2018042300,144.97,-37.8074,28.7
10239,2018062805,144.97,-37.8074,28.7
10239,2018110521,144.97,-37.8074,28.7
10001,2018042216,145.0306,-37.77841,28.6
10001,2018051423,145.0306,-37.77841,28.6
10011,2018071702,146.5315,-38.19428,28.6
10017,2018012714,146.4245,-38.22939,28.6
10017,2018070317,146.4245,-38.22939,28.6
10218,2018052521,146.2583,-38.18647,28.6
10218,2018052522,146.2583,-38.18647,28.6
10218,2018062820,146.2583,-38.18647,28.6
10218,2018082502,146.2583,-38.18647,28.6
10219,2018061906,146.4149,-38.30431,28.6
10219,2018062800,146.4149,-38.30431,28.6
10219,2018082603,146.4149,-38.30431,28.6
10239,2018052701,144.97,-37.8074,28.6
10239,2018071302,144.97,-37.8074,28.6
10001,2018042209,145.0306,-37.77841,28.5
10001,2018042218,145.0306,-37.77841,28.5
10017,2018050214,146.4245,-38.22939,28.5
10217,2018072221,146.3873,-38.23929,28.5
10218,2018042219,146.2583,-38.18647,28.5
10219,2018060207,146.4149,-38.30431,28.5
10239,2018062720,144.97,-37.8074,28.5
10239,2018082523,144.97,-37.8074,28.5
10003,2018042309,144.8728,-37.80488,28.4
10011,2018050220,146.5315,-38.19428,28.4
10017,2018042211,146.4245,-38.22939,28.4
10017,2018122712,146.4245,-38.22939,28.4
10107,2018050123,144.3703,-38.17356,28.4
10218,2018012615,146.2583,-38.18647,28.4
10218,2018042217,146.2583,-38.18647,28.4
10218,2018120919,146.2583,-38.18647,28.4
10219,2018051902,146.4149,-38.30431,28.4
10219,2018062301,146.4149,-38.30431,28.4
10219,2018082404,146.4149,-38.30431,28.4
10239,2018042019,144.97,-37.8074,28.4
10239,2018042022,144.97,-37.8074,28.4
10239,2018042212,144.97,-37.8074,28.4
10239,2018050115,144.97,-37.8074,28.4
10239,2018103017,144.97,-37.8074,28.4
10001,2018042011,145.0306,-37.77841,28.3
10001,2018071304,145.0306,-37.77841,28.3
10003,2018060211,144.8728,-37.80488,28.3
10003,2018070122,144.8728,-37.80488,28.3
10011,2018061823,146.5315,-38.19428,28.3
10011,2018082523,146.5315,-38.19428,28.3
10017,2018012416,146.4245,-38.22939,28.3
10107,2018052620,144.3703,-38.17356,28.3
10107,2018061023,144.3703,-38.17356,28.3
10217,2018050213,146.3873,-38.23929,28.3
10219,2018062801,146.4149,-38.30431,28.3
10239,2018060204,144.97,-37.8074,28.3
10001,2018042001,145.0306,-37.77841,28.2
10011,2018042309,146.5315,-38.19428,28.2
10011,2018072805,146.5315,-38.19428,28.2
10017,2018042210,146.4245,-38.22939,28.2
10017,2018042307,146.4245,-38.22939,28.2
10017,2018060209,146.4245,-38.22939,28.2
10107,2018062718,144.3703,-38.17356,28.2
10219,2018042311,146.4149,-38.30431,28.2
10219,2018070123,146.4149,-38.30431,28.2
10219,2018080201,146.4149,-38.30431,28.2
10001,2018060407,145.0306,-37.77841,28.1
10001,2018061920,145.0306,-37.77841,28.1
10003,2018042002,144.8728,-37.80488,28.1
10003,2018062803,144.8728,-37.80488,28.1
10017,2018060206,146.4245,-38.22939,28.1
10218,2018060921,146.2583,-38.18647,28.1
10218,2018062904,146.2583,-38.18647,28.1
10219,2018050210,146.4149,-38.30431,28.1
10239,2018062120,144.97,-37.8074,28.1
10001,2018040519,145.0306,-37.77841,28
10001,2018062704,145.0306,-37.77841,28
10001,2018071319,145.0306,-37.77841,28
10003,2018042111,144.8728,-37.80488,28
10003,2018061018,144.8728,-37.80488,28
10011,2018052804,146.5315,-38.19428,28
10011,2018060206,146.5315,-38.19428,28
10011,2018070223,146.5315,-38.19428,28
10017,2018031818,146.4245,-38.22939,28
10107,2018061102,144.3703,-38.17356,28
10218,2018042216,146.2583,-38.18647,28
10219,2018090201,146.4149,-38.30431,28
10239,2018051422,144.97,-37.8074,28
10239,2018060210,144.97,-37.8074,28
10239,2018060411,144.97,-37.8074,28
10239,2018062200,144.97,-37.8074,28
10001,2018060223,145.0306,-37.77841,27.9
10001,2018060523,145.0306,-37.77841,27.9
10011,2018042221,146.5315,-38.19428,27.9
10011,2018060211,146.5315,-38.19428,27.9
10011,2018071601,146.5315,-38.19428,27.9
10017,2018122713,146.4245,-38.22939,27.9
10107,2018042316,144.3703,-38.17356,27.9
10217,2018022817,146.3873,-38.23929,27.9
10219,2018062020,146.4149,-38.30431,27.9
10239,2018042111,144.97,-37.8074,27.9
10239,2018103114,144.97,-37.8074,27.9
10003,2018062713,144.8728,-37.80488,27.8
10017,2018010613,146.4245,-38.22939,27.8
10017,2018042209,146.4245,-38.22939,27.8
10218,2018070301,146.2583,-38.18647,27.8
10219,2018062700,146.4149,-38.30431,27.8
10239,2018071323,144.97,-37.8074,27.8
10239,2018082411,144.97,-37.8074,27.8
10001,2018062621,145.0306,-37.77841,27.7
10003,2018042001,144.8728,-37.80488,27.7
10003,2018050203,144.8728,-37.80488,27.7
10011,2018030700,146.5315,-38.19428,27.7
10011,2018061822,146.5315,-38.19428,27.7
10011,2018073023,146.5315,-38.19428,27.7
10011,2018082610,146.5315,-38.19428,27.7
10107,2018061103,144.3703,-38.17356,27.7
10218,2018052901,146.2583,-38.18647,27.7
10219,2018082606,146.4149,-38.30431,27.7
10219,2018122713,146.4149,-38.30431,27.7
10001,2018042000,145.0306,-37.77841,27.6
10001,2018060101,145.0306,-37.77841,27.6
10001,2018060405,145.0306,-37.77841,27.6
10001,2018061903,145.0306,-37.77841,27.6
10001,2018061922,145.0306,-37.77841,27.6
10003,2018042109,144.8728,-37.80488,27.6
10003,2018042415,144.8728,-37.80488,27.6
10011,2018082602,146.5315,-38.19428,27.6
10107,2018041922,144.3703,-38.17356,27.6
10218,2018071420,146.2583,-38.18647,27.6
10218,2018082609,146.2583,-38.18647,27.6
10219,2018042402,146.4149,-38.30431,27.6
10219,2018062923,146.4149,-38.30431,27.6
10219,2018090722,146.4149,-38.30431,27.6
10239,2018071300,144.97,-37.8074,27.6
